batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_061,linf,100,10,0.4063,0.0636
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_061,linf,100,10,0.4063,0.2053
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_061,linf,100,10,0.4063,0.0325
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_061,linf,100,10,0.4063,0.0054
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,40,1,0.5271,0.2223
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,40,1,0.5271,0.0638
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,1,0.5271,0.0622
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,1,0.5271,0.2082
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,1,0.5271,0.0261
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,1,0.5271,0.0003
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,100,1,0.5271,0.2207
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,100,1,0.5271,0.0747
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,1,0.5271,0.071
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,1,0.5271,0.2096
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,1,0.5271,0.0261
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,1,0.5271,0.0002
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,40,10,0.5271,0.2111
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,40,10,0.5271,0.0389
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,10,0.5271,0.0494
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,10,0.5271,0.1958
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,10,0.5271,0.0238
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,40,10,0.5271,0.0002
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,100,10,0.5271,0.2108
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,l2,100,10,0.5271,0.0392
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,10,0.5271,0.05
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,10,0.5271,0.1965
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,10,0.5271,0.0237
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_128_095,linf,100,10,0.5271,0.0002
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,40,1,0.5026,0.2155
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,40,1,0.5026,0.0893
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,1,0.5026,0.0833
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,1,0.5026,0.2117
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,1,0.5026,0.0316
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,1,0.5026,0.0006
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,100,1,0.5026,0.2151
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,100,1,0.5026,0.0971
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,1,0.5026,0.0933
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,1,0.5026,0.2141
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,1,0.5026,0.0349
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,1,0.5026,0.0008
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,40,10,0.5026,0.2092
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,40,10,0.5026,0.0562
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,10,0.5026,0.0543
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,10,0.5026,0.2005
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,10,0.5026,0.0253
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,40,10,0.5026,0.0003
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,100,10,0.5026,0.2088
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,l2,100,10,0.5026,0.0646
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,10,0.5026,0.0567
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,10,0.5026,0.2024
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,10,0.5026,0.0255
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_1_dense-size_256_093,linf,100,10,0.5026,0.0003
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,40,1,0.5416,0.214
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,40,1,0.5416,0.0906
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,1,0.5416,0.0652
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,1,0.5416,0.2135
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,1,0.5416,0.0204
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,1,0.5416,0.0
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,100,1,0.5416,0.2139
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,100,1,0.5416,0.0969
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,1,0.5416,0.0761
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,1,0.5416,0.2134
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,1,0.5416,0.026
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,1,0.5416,0.0002
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,40,10,0.5416,0.2067
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,40,10,0.5416,0.0572
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,10,0.5416,0.0449
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,10,0.5416,0.1986
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,10,0.5416,0.0179
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,40,10,0.5416,0.0
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,100,10,0.5416,0.2063
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,l2,100,10,0.5416,0.0639
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,10,0.5416,0.051
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,10,0.5416,0.1993
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,10,0.5416,0.0177
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_128_094,linf,100,10,0.5416,0.0
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,40,1,0.5391,0.1085
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,40,1,0.5391,0.1132
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,1,0.5391,0.1565
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,1,0.5391,0.1748
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,1,0.5391,0.0938
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,1,0.5391,0.0048
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,100,1,0.5391,0.0766
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,100,1,0.5391,0.0341
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,1,0.5391,0.0674
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,1,0.5391,0.0795
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,1,0.5391,0.0347
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,1,0.5391,0.0235
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,40,10,0.5391,0.0708
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,40,10,0.5391,0.0249
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,10,0.5391,0.0456
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,10,0.5391,0.0867
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,10,0.5391,0.007
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,40,10,0.5391,0.0
1000,1.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,100,10,0.5391,0.0655
1000,2.0,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,l2,100,10,0.5391,0.0228
1000,0.15,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,10,0.5391,0.0338
1000,0.1,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,10,0.5391,0.0596
1000,0.2,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,10,0.5391,0.0055
1000,0.3,comps_10_dataset_MNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_2_dense-size_256_094,linf,100,10,0.5391,0.0
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,40,1,0.8745,0.6006
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,40,1,0.8745,0.1461
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,1,0.8745,0.523
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,1,0.8745,0.689
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,1,0.8745,0.3038
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,1,0.8745,0.0175
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,100,1,0.8745,0.5997
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,100,1,0.8745,0.1425
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,1,0.8745,0.5229
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,1,0.8745,0.6891
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,1,0.8745,0.3025
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,1,0.8745,0.017
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,40,10,0.8745,0.5957
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,40,10,0.8745,0.1321
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,10,0.8745,0.5183
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,10,0.8745,0.6874
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,10,0.8745,0.2905
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,40,10,0.8745,0.0142
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,100,10,0.8745,0.5943
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,l2,100,10,0.8745,0.1303
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,10,0.8745,0.5178
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,10,0.8745,0.6875
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,10,0.8745,0.2899
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_128_070,linf,100,10,0.8745,0.0138
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,40,1,0.8751,0.5971
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,40,1,0.8751,0.1418
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,1,0.8751,0.5243
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,1,0.8751,0.6884
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,1,0.8751,0.3002
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,1,0.8751,0.0174
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,100,1,0.8751,0.5967
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,100,1,0.8751,0.1397
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,1,0.8751,0.5247
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,1,0.8751,0.6885
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,1,0.8751,0.2991
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,1,0.8751,0.017
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,40,10,0.8751,0.5926
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,40,10,0.8751,0.1286
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,10,0.8751,0.5187
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,10,0.8751,0.6866
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,10,0.8751,0.2877
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,40,10,0.8751,0.0135
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,100,10,0.8751,0.5922
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,l2,100,10,0.8751,0.1284
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,10,0.8751,0.5188
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,10,0.8751,0.6871
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,10,0.8751,0.2871
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_072,linf,100,10,0.8751,0.0132
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,40,1,0.9665,0.8197
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,40,1,0.9665,0.3062
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,1,0.9665,0.6711
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,1,0.9665,0.842
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,1,0.9665,0.3525
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,1,0.9665,0.0209
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,100,1,0.9665,0.8191
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,100,1,0.9665,0.2997
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,1,0.9665,0.6705
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,1,0.9665,0.8416
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,1,0.9665,0.3504
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,1,0.9665,0.0201
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,40,10,0.9665,0.8164
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,40,10,0.9665,0.273
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,10,0.9665,0.6557
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,10,0.9665,0.8381
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,10,0.9665,0.3054
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,40,10,0.9665,0.0149
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,100,10,0.9665,0.8156
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,l2,100,10,0.9665,0.2694
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,10,0.9665,0.6547
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,10,0.9665,0.8386
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,10,0.9665,0.3036
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_097,linf,100,10,0.9665,0.0147
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,l2,40,1,0.9713,0.8333
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,l2,40,1,0.9713,0.3159
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,linf,40,1,0.9713,0.6916
1000,0.1,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,linf,40,1,0.9713,0.8546
1000,0.2,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,linf,40,1,0.9713,0.3679
1000,0.3,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,linf,40,1,0.9713,0.0142
1000,1.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,l2,100,1,0.9713,0.8333
1000,2.0,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,l2,100,1,0.9713,0.3113
1000,0.15,comps_20_dataset_MNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_082,linf,100,1,0.9713,0.6919
