batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,100,1,0.6941,0.552
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,100,1,0.6941,0.3632
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,1,0.6941,0.2514
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,1,0.6941,0.4327
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,1,0.6941,0.0669
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,1,0.6941,0.0005
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,40,10,0.6941,0.55
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,40,10,0.6941,0.3551
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,40,10,0.6941,0.2445
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,40,10,0.6941,0.4309
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,40,10,0.6941,0.0622
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,40,10,0.6941,0.0003
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,100,10,0.6941,0.5494
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,l2,100,10,0.6941,0.355
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,10,0.6941,0.2456
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,10,0.6941,0.4312
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,10,0.6941,0.0619
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_128_010,linf,100,10,0.6941,0.0002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,40,1,0.6966,0.5592
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,40,1,0.6966,0.3662
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,1,0.6966,0.2476
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,1,0.6966,0.4358
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,1,0.6966,0.0649
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,1,0.6966,0.0002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,100,1,0.6966,0.5592
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,100,1,0.6966,0.3657
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,1,0.6966,0.247
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,1,0.6966,0.4362
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,1,0.6966,0.064
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,1,0.6966,0.0004
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,40,10,0.6966,0.557
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,40,10,0.6966,0.3573
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,10,0.6966,0.2416
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,10,0.6966,0.4341
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,10,0.6966,0.0608
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,40,10,0.6966,0.0001
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,100,10,0.6966,0.5566
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,l2,100,10,0.6966,0.3564
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,10,0.6966,0.2418
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,10,0.6966,0.4338
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,10,0.6966,0.0606
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_0_dense-size_256_017,linf,100,10,0.6966,0.0002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,40,1,0.729,0.6058
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,40,1,0.729,0.3693
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,1,0.729,0.2704
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,1,0.729,0.4823
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,1,0.729,0.078
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,1,0.729,0.0025
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,100,1,0.729,0.6026
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,100,1,0.729,0.4143
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,1,0.729,0.259
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,1,0.729,0.4747
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,1,0.729,0.0765
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,1,0.729,0.0024
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,40,10,0.729,0.5808
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,40,10,0.729,0.3303
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,10,0.729,0.2342
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,10,0.729,0.4583
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,10,0.729,0.0597
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,40,10,0.729,0.002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,100,10,0.729,0.5825
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,l2,100,10,0.729,0.3537
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,10,0.729,0.2303
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,10,0.729,0.4546
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,10,0.729,0.059
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_128_080,linf,100,10,0.729,0.002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,40,1,0.7349,0.5923
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,40,1,0.7349,0.3693
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,1,0.7349,0.2701
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,1,0.7349,0.4896
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,1,0.7349,0.0733
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,1,0.7349,0.0023
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,100,1,0.7349,0.5937
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,100,1,0.7349,0.3863
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,1,0.7349,0.2686
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,1,0.7349,0.4879
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,1,0.7349,0.0741
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,1,0.7349,0.0022
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,40,10,0.7349,0.5747
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,40,10,0.7349,0.3389
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,10,0.7349,0.2373
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,10,0.7349,0.4719
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,10,0.7349,0.0602
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,40,10,0.7349,0.0021
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,100,10,0.7349,0.5779
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,l2,100,10,0.7349,0.3464
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,10,0.7349,0.2364
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,10,0.7349,0.4703
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,10,0.7349,0.0607
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_1_dense-size_256_078,linf,100,10,0.7349,0.0021
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,40,1,0.7135,0.5891
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,40,1,0.7135,0.3735
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,1,0.7135,0.2663
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,1,0.7135,0.4942
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,1,0.7135,0.0712
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,1,0.7135,0.0019
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,100,1,0.7135,0.5892
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,100,1,0.7135,0.3713
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,1,0.7135,0.2672
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,1,0.7135,0.4929
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,1,0.7135,0.0711
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,1,0.7135,0.002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,40,10,0.7135,0.5853
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,40,10,0.7135,0.3589
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,10,0.7135,0.2445
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,10,0.7135,0.4848
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,10,0.7135,0.0603
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,40,10,0.7135,0.0014
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,100,10,0.7135,0.5854
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,l2,100,10,0.7135,0.3561
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,10,0.7135,0.244
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,10,0.7135,0.4841
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,10,0.7135,0.0605
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_128_100,linf,100,10,0.7135,0.0013
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,40,1,0.7278,0.5939
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,40,1,0.7278,0.3791
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,1,0.7278,0.2655
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,1,0.7278,0.4999
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,1,0.7278,0.0592
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,1,0.7278,0.0035
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,100,1,0.7278,0.5927
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,100,1,0.7278,0.376
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,1,0.7278,0.2654
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,1,0.7278,0.5005
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,1,0.7278,0.059
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,1,0.7278,0.0036
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,40,10,0.7278,0.5901
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,40,10,0.7278,0.3578
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,10,0.7278,0.2435
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,10,0.7278,0.4932
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,10,0.7278,0.0522
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,40,10,0.7278,0.0029
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,100,10,0.7278,0.5892
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,l2,100,10,0.7278,0.3545
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,10,0.7278,0.242
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,10,0.7278,0.4926
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,10,0.7278,0.0524
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_0_freezed_1_denses_2_dense-size_256_080,linf,100,10,0.7278,0.003
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,40,1,0.6773,0.5362
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,40,1,0.6773,0.3556
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,1,0.6773,0.2738
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,1,0.6773,0.4266
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,1,0.6773,0.1054
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,1,0.6773,0.0003
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,100,1,0.6773,0.5361
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,100,1,0.6773,0.3547
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,1,0.6773,0.2732
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,1,0.6773,0.4264
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,1,0.6773,0.1063
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,1,0.6773,0.0004
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,40,10,0.6773,0.5339
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,40,10,0.6773,0.3478
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,10,0.6773,0.2705
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,10,0.6773,0.4255
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,10,0.6773,0.1027
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,40,10,0.6773,0.0002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,100,10,0.6773,0.5338
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,l2,100,10,0.6773,0.3475
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,10,0.6773,0.2711
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,10,0.6773,0.4255
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,10,0.6773,0.1024
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_128_009,linf,100,10,0.6773,0.0002
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,40,1,0.6897,0.5506
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,40,1,0.6897,0.3651
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,1,0.6897,0.2727
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,1,0.6897,0.4293
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,1,0.6897,0.0908
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,1,0.6897,0.0005
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,100,1,0.6897,0.55
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,100,1,0.6897,0.3632
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,100,1,0.6897,0.2727
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,100,1,0.6897,0.4295
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,100,1,0.6897,0.0899
1000,0.3,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,100,1,0.6897,0.0009
1000,1.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,40,10,0.6897,0.548
1000,2.0,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,l2,40,10,0.6897,0.3578
1000,0.15,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,10,0.6897,0.2689
1000,0.1,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,10,0.6897,0.4269
1000,0.2,comps_20_dataset_FMNIST_method_svd_normalized1_1_normalized2_1_freezed_1_denses_0_dense-size_256_015,linf,40,10,0.6897,0.0845
